id,ror_display,acronym,country_name,website
https://ror.org/04982zn36,Anhui Academy of Coal Science,,China,http://www.ahmky.com/
https://ror.org/055vcsm02,Risun (China),,China,http://www.risun.com/
https://ror.org/004b20975,Changzhou Vocational Institute of Textile and Garment,no_lang_code: CZTGI,China,https://www.cztgi.edu.cn/
https://ror.org/02n76vp69,Changzhou Zhiye Medical Devices Institute,,China,http://www.cnzhiye.cn/
https://ror.org/02wwrad14,Anhui Water Conservancy and Hydropower Survey and Design Institute,,China,http://www.asdi.com.cn/welcome/
https://ror.org/03cw0ad25,Beijing Urban Construction Design & Development Group (China),,China,http://www.bjucd.com/plus/list.php?tid=2033
https://ror.org/00cd12q64,Beijing Zhenxing Metrology & Measurement Institute,,China,http://testrust0193.testrust.com/
https://ror.org/02ydbtz72,Chengdu Industrial Equipment Installation (China),,China,http://cdeic.com.cn/
https://ror.org/0274zyn92,Binzhou Technician College,,China,http://www.bzjsxy.cn/
https://ror.org/04yr0q610,Chengdu Tiger Microwave Technology (China),,China,http://www.tiger-mw.com/
https://ror.org/02vxhn688,Chenguang Research Institute of Chemical Industry,,China,http://www.chenguang-chemi.com/
https://ror.org/02waqvh82,China Building Standard Design and Research Institute (China),,China,http://www.cbs.com.cn/
https://ror.org/0078x3268,Sinolight (China),,China,http://www.sinolight.cn/
https://ror.org/054wntq63,Suzhou Chien-Shiung Institute of Technology,,China,http://www.wjxvtc.cn/
https://ror.org/05kextd02,Holsin Engineering Consulting Group (China),,China,http://www.holsin.cn/
https://ror.org/05y0rb755,Dalian Plastics Research Institute (China),,China,http://en.plasticdl.com/
https://ror.org/03a2tkf74,Zhejiang Energy Group (China),,China,http://www.zjenergy.com.cn/
https://ror.org/02pxqb184,Dalian Synthetic Fiber Research and Design Institute (China),,China,http://www.dsfri.com/
https://ror.org/03ds52424,Electromechanical Device Installation (China),,China,http://jd.crec4.com/
https://ror.org/00ndnb620,Energy Research Institute,,China,http://www.sderi.cn/en/
https://ror.org/018jxrz45,China Tianjin Tools Research Institute (China),no_lang_code: CTTR,China,http://tjgjs.com/
https://ror.org/00mg6mc02,China National Salt Industry Corporation (China),,China,http://www.chinasalt.com.cn/index.html
https://ror.org/00txf1d86,Danyang Hengan Chemical (China),,China,http://www.hachem.cn/
https://ror.org/05998tm92,Fujian Inspection and Research Institute for Product Quality,no_lang_code: FQII,China,http://en.fcii.net/
https://ror.org/00f5sa326,Fujian Institute of Microbiology,,China,http://www.fjim.org.cn/
https://ror.org/04yep8s05,Fujian Petrochemical Group (China),,China,http://www.fjpec.com.cn/
https://ror.org/0330st597,Fujian Special Equipment Inspection Institute,,China,http://www.fjtj.com/
https://ror.org/00gth1k53,Chongqing Academy of Environmental Science,,China,http://www.cqies.com/
https://ror.org/0052whg11,Gansu Research Institute of Chemical Industry,,China,http://www.gsrici.com.cn
https://ror.org/04f63ne57,Chongqing Construction Engineering Investment Holding (China),,China,http://www.cceg.cn/index1.html
https://ror.org/04ntr0v89,Dongguan Frontier Technology Research Institute,,China,http://www.kcdgiat.com/
https://ror.org/04h4zjp06,Dongguan LungCheong Institute of Intelligent Technology,,China,http://www.dglcioit.com/
https://ror.org/01c5bvd13,Dongguan South China Design and Innovation Institute,,China,http://www.dgscdi.com/
https://ror.org/027adfw95,Chongqing Sinstar Packaging Machinery (China),,China,http://en.cqxsd.com/
https://ror.org/003gy5515,Biology Institute of Shandong Academy of Sciences,no_lang_code: BISD,China,http://www.sdbiology.com/en/
https://ror.org/00mmxpv38,Chongqing Yongda Precision Machinery (China),,China,http://en.cqwinstar.cn/
https://ror.org/01sx2d521,Guangdong Shunde Innovative Design Institute,,China,http://www.gidichina.org/
https://ror.org/03b5k1h67,Guangdong Food Industry Research Institute,,China,http://www.gdfii.com/
https://ror.org/00n6b8986,Guangdong Southern China Special Gas Institute (China),,China,http://www.gdscsg.com/english/
https://ror.org/0312bsv17,Guangdong Urban & Rural Planning and Design Institute,no_lang_code: GDUPI,China,http://www.gdupi.com/en.php
https://ror.org/05xzn7m56,Guangdong Provincial Institute of Grain Science and Technology,,China,http://www.gdgrain.com.cn/
https://ror.org/022k2qy30,Guilin Tea Research Institute,,China,http://www.guilintea.com/
https://ror.org/006gwfr44,Sailun Jinyu Group (China),,China,http://www.sailuntyre.com/
https://ror.org/05xhh0z05,CCFEB Industrial Equipment Installation (China),,China,http://www.cscec5b6.com/
https://ror.org/03bkmgf03,Guangdong Hydropower Planning & Design Institute,no_lang_code: GPDI,China,http://www.gpdiwe.com/en/
https://ror.org/01599zj86,Guangxi Hydraulic Power Machinery Research Institute,,China,http://www.gxsljxyjs.com/html/en/
https://ror.org/05500xy74,Guangdong Industrial Equipment Installation (China),,China,http://www.gdinst.com/
https://ror.org/05tedyt08,Everbright International (China),,China,http://www.ebchinaintl.com
https://ror.org/02e1zdz48,Guangxi Special Equipment Inspection Institute,,China,http://www.gxtjy.org/
https://ror.org/00pgy4f30,China Electric Equipment Group (China),no_lang_code: CEEG,China,http://www.ceeg.cn/English/?lang=2
https://ror.org/040hegx59,Guangxi Agricultural Machinery Research Institute,,China,http://www.gxnjy.com/
https://ror.org/000hc5726,First Design and Research Institute MI China (China),,China,http://www.cmfi.cn/
https://ror.org/052h3h832,Guangxi Institute of Oceanography,,China,http://www.gxhyyjs.com.cn/
https://ror.org/02vg9gp47,Guangzhou Building Materials Institute,,China,http://www.gzjcs.ac.cn/
https://ror.org/01wtjkn81,Guangdong Special Equipment Inspection and Research Institute,,China,http://www.gdsei.org.cn/
https://ror.org/03z4z1b55,Guangdong Iron and Steel Research Institute,,China,http://www.gdsgtyjs.com/
https://ror.org/000wc3348,Guangdong Machinery Research Institute,no_lang_code: GMI,China,http://www.gmi.org.cn/
https://ror.org/0353dhs61,Hubei Polytechnic Institute,no_lang_code: HBPT,China,http://eng.hbvtc.edu.cn
https://ror.org/01hf8qc75,Hubei Provincial Water Resources and Hydropower Planning Survey and Design Institute,,China,http://www.hubwd.org.cn/
https://ror.org/00hw5pa98,Hunan Agricultural Products (China),,China,http://www.agriculturechemical.com/
https://ror.org/01qjhbg05,Guangzhou Railway Polytechnic,,China,http://www.gtxy.cn
https://ror.org/04p1qqj97,Hunan Communications Research Institute,,China,http://www.hncr.com.cn/
https://ror.org/03dhkf841,Hangzhou West-Lake Fountain Installation Serials (China),,China,http://www.jl-penquan.com/
https://ror.org/050bxqn58,Xihu Institute of Electronic Research,,China,http://www.xhdz.org/en/
https://ror.org/01cxrh590,South China National Centre of Metrology,no_lang_code: SCM,China,http://www.scm.com.cn/English/
https://ror.org/04jxank96,Hunan Non-ferrous Metallurgical Labor Protection Institute,,China,http://www.hnlby.cn
https://ror.org/02b9rcr39,Harbin Institute of Petroleum,no_lang_code: HIP,China,http://www.hip.edu.cn/
https://ror.org/02vy7sg87,Hunan Rice Research Institute,,China,http://www.hnrri.com/
https://ror.org/04vrn7932,Hunan Software Vocational Institute,no_lang_code: HNSVI,China,http://www.hnsoftedu.com/
https://ror.org/05cmpp263,Hunan Vocational College of Safety Technology,,China,http://www.cssttc.gov.cn
https://ror.org/0391pty66,Hunan Xiangdian Test Research Institute (China),,China,http://www.xepri.com/
https://ror.org/05bbfzp96,Harbin Welding Institute,no_lang_code: HWI,China,http://en.hwi.com.cn/
https://ror.org/02fqh4r06,Jiangsu Provincial Marine and Fisheries Bureau,,China,http://jsof.jiangsu.gov.cn/
https://ror.org/01hy8fk80,Guizhou Electromechanical Research and Design Institute,,China,http://www.gzjdy.cn/
https://ror.org/01s5dew76,Institute of Food Science and Technology,no_lang_code: IFST,China,http://english.foodcaas.ac.cn/
https://ror.org/00ag2q384,Hebei Research Institute of Microbiology,,China,http://www.hebwsw.cn/main/user/index.asp
https://ror.org/05wzyqm87,Guizhou Institute of Building Materials Science Research and Design Institute,,China,http://www.gz-jcy.com/
https://ror.org/05r1f9v61,Guizhou Provincial Institute of Mountain Agricultural Machinery,,China,http://www.gzsdnjs.com/
https://ror.org/03zp7sq53,Hefei Municipal Design and Research Institute (China),,China,http://www.hfsszy.com/
https://ror.org/05x0baj11,Tianyi Institute of Biological Technology,,China,http://www.hftysw.com/
https://ror.org/01em57323,Guizhou Province Chemical Industry Research Institute,,China,http://www.gzrici.com/
https://ror.org/01a1ft290,Institute of Industry Technology Guangzhou,,China,http://www.gziit.com/
https://ror.org/035brg434,Guizhou Magic Pharmaceutical (China),,China,http://www.gzsq.com/
https://ror.org/02bfrg439,Heilongjiang Academy of Forestry,,China,http://www.haf.com.cn
https://ror.org/03ekz9c12,Guizhou Winstar Hydraulic Transmission Machinery (China),,China,http://www.gzkx.net/en/
https://ror.org/04vpw5755,Heilongjiang Institute of Wood Science,,China,
https://ror.org/00a2qtn46,Heilongjiang Provincial Metrology and Testing Institute,,China,http://www.ljjl.com.cn/
https://ror.org/00xqhy713,Heilongjiang Vocational Institute of Ecological Engineering,,China,http://www.hljstgc.org.cn/
https://ror.org/05h8w0m23,Leukaemia & Lymphoma NI,,United Kingdom,http://www.leukaemiaandlymphomani.org/
https://ror.org/01wm3c497,Prostate Cancer Research,no_lang_code: PCRC,United Kingdom,https://www.prostate-cancer-research.org.uk
https://ror.org/03n4ayy20,RAFT,,United Kingdom,https://raft.ac.uk/
https://ror.org/04q38p245,Restore,,United Kingdom,https://www.restore-research.org.uk/
https://ror.org/028v1x030,Reverse Rett,,United Kingdom,https://www.reverserett.org.uk/
https://ror.org/00jsa0k29,PBC Foundation,,United Kingdom,https://www.pbcfoundation.org.uk/
https://ror.org/04wqtzp08,Henan Provincial Institute of Communications Planning Survey & Design (China),,China,http://en.hnrbi.com/
https://ror.org/031nqzs81,Horological Research Institute of Light Industry,no_lang_code: HRI,China,http://www.zbyjs.cn
https://ror.org/02q5y6156,Nanchang Institute of Science & Technology,,China,http://www.ncgxy.com/index.html
https://ror.org/048shx058,Wuxi Taiji industry (China),,China,http://www.wxtj.com/en/index.aspx
https://ror.org/01jah5c57,ATK Holding Group (China),,China,http://www.aiteke.com/kgshow.aspx?Cateid=82&newsid=9
https://ror.org/02hqs8f63,Nanjing Institute of Mechatronic Technology,,China,http://www.nimt.cn/
https://ror.org/03m002728,Jiangsu Gaoke Applied Science Research Institute (China),,China,http://www.yc-nautilus.com
https://ror.org/01d4y8v03,Jiangsu Vocational Institute of Architectural Technology,,China,http://www.jsjzi.edu.cn
https://ror.org/009cevv08,Institute of Research of Iron and Steel Shasteel,no_lang_code: IRIS,China,http://www.iris-sg.com/
https://ror.org/05qfv6h82,Nanjing Lishui Electronics Research Institute (China),,China,http://www.lsdzs.com/en.php
https://ror.org/0412z8048,Jiangsu Kawei Auto Industrial Group (China),,China,http://en.kaweigroup.com/intro/28.html
https://ror.org/04pekda06,Jiangsu Maritime Institute,no_lang_code: JMI,China,http://gjzx.jmi.edu.cn/
https://ror.org/00zy60964,Jiangsu Province Special Equipment Safety Supervision and Inspection Institute,,China,http://www.wxtjy.com/
https://ror.org/036kvqx88,Jiangsu Provincial Architectural Design and Research Institute (China),,China,http://www.jsarchi.com/main.html
https://ror.org/034yf9p50,Nanjing Water Conservancy Planning & Design Institute (China),,China,http://www.njwpdi.com/
https://ror.org/02gdmz419,Liaoning Provincial Bureau of Quality and Technical Supervision,,China,http://www.lnzj.gov.cn/
https://ror.org/034jmpk69,North China Municipal Engineering Design & Research Institute,,China,http://www.cnwg.com.cn/new/index.php
https://ror.org/01ny34961,China Huarong Energy (China),,Hong Kong,http://www.huarongenergy.com.hk/
https://ror.org/01gpm9f56,Jiangsu Provincial Water Survey & Design Institute (China),,China,http://www.jsssy.com/#
https://ror.org/033fj2y02,Liaoning Petroleum Equipment Institute,,China,http://en.lpei.com.cn/
https://ror.org/04j4jwe91,Jiangsu Institute of Hydraulic Science and Technology,,China,http://www.jswater.org.cn
https://ror.org/03c4brc68,Nantong Tongbo Equipment Installation Engineering (China),,China,http://www.nttbsb.com/index.asp
https://ror.org/00822yz63,Liaoning Planning and Design Institute of Post and Telecommunication,,China,http://www.lnpdit.com/
https://ror.org/047qkza04,Jiangsu Yanjiang Chemical Resources Development Research Institute (China),,China,http://www.jsyjyjy.com
https://ror.org/02azzxw19,Liaoning Water Conservancy Society,,China,http://www.lnslxh.org/
https://ror.org/01b5yxj44,Jiangxi Institute of Agricultural Machinery (Company),,China,http://www.jxnj.tech-food.com/a/
https://ror.org/0013rer79,Ningbo Transportation Planning and Design Institute (China),,China,http://www.njs.cn/
https://ror.org/05vdz3s03,Ningxia Machinery Research Institute (China),,China,http://www.nxjixie.cn/
https://ror.org/043my4k18,Jiangxi Provincial Institute of Water Resources Planning and Design,,China,http://www.jxsly.com
https://ror.org/04ttwb316,Northwest Research Institute of Chemical Industry,,China,http://www.nwrici.com/
https://ror.org/023fyxd70,Panzhihua Academy of Agriculture and Forestry Sciences,,China,http://www.pzhsnly.com/
https://ror.org/04acgky61,Luoyang Cement Engineering Design and Research Institute,no_lang_code: LCDRI,China,http://www.lycdi.com/
https://ror.org/03m6cnv16,NTST Forestry Machine Manufacture Installation (China),,China,http://en.ntst.com.cn/
https://ror.org/047by7h51,Luoyang Sanlong Installation and Maintenance (China),,China,http://www.lysanlong.com/
https://ror.org/040pyq062,Shandong Lianxing Energy Group (China),,China,http://www.sdxhkj.cn
https://ror.org/05vtgxb02,Jinan Municipal Engineering Design & Research Institute (China),,China,http://www.jnszy.com/
https://ror.org/01f4ntp03,Material and Industrial Technology Research Institute Beijing,no_lang_code: MITBJ,China,http://en.mitbj.org/
https://ror.org/03x1j8d96,China Railway Design Corporation (China),no_lang_code: CRDC,China,http://www.tsdig.com/
https://ror.org/01rvzsj56,Qingdao Aerospace Semiconductor Research Institute,,China,http://www.qdsri.com/
https://ror.org/0222tsk12,Shanghai Electric Tool Research Institute,no_lang_code: SETRI,China,http://www.setri.com.cn/en/index/
https://ror.org/024aa1608,Shanghai Pesticide Research Institute,no_lang_code: SPRI,China,http://www.sprichina.com/
https://ror.org/00z74rd31,Shanghai FRP Research Institute (China),no_lang_code: SHFRP,China,http://www.shfrp.com
https://ror.org/04dmkfz43,Decai Decoration (China),,China,http://www.qddecai.com.cn/BD_EN/Index.php
https://ror.org/0097ttw21,Qingdao Installation & Construction (China),,China,http://www.qd-install.cn/aboutus_e.asp
https://ror.org/044f58834,Shanghai Huayi Group (China),,China,http://www.shhuayi.com/
https://ror.org/00jvma136,Shanghai Industrial Boiler Research Institute (China),,China,http://www.sibri.com.cn
https://ror.org/03ssqhs45,Qingdao Institute of Animal Husbandry and Veterinary Medicine,,China,http://xys.qdxumu.com/
https://ror.org/03j1pdd39,Shanghai Industrial Technology Institute,no_lang_code: SITI,China,https://www.siti.sh.cn/
https://ror.org/04re28h79,Shaanxi Institute of International Trade & Commerce,,China,http://www.csiic.com/
https://ror.org/01vqbzy86,Shanghai Laser Technology Institute,,China,http://www.shlaser.com
https://ror.org/00gznmy49,Shaanxi Railway Institute,,China,http://www.sxri.net/
https://ror.org/057h57w33,Qiqihar Institute of Engineering,,China,http://www.qqhrit.com/
https://ror.org/04k7c8d26,Shanghai Institute of Process Automation Instrumentation (China),no_lang_code: SIPAI,China,http://www.sipai.com
https://ror.org/05ceqm842,CNEX (China),,China,http://www.china-ex.com/english/index.html
https://ror.org/003tn6j35,Shandong Institute of Agricultural Sustainable Development,,China,http://sdiasd.cn/
https://ror.org/04vmegd74,Shanghai Landscape Architectural Design Research institute,,China,http://www.shlandscape.com
https://ror.org/01wxtxj33,Shanghai Urban Transportation Design Institute (China),,China,http://www.sutdi.com/
https://ror.org/01n94r461,Shandong Academy of Forestry,,China,http://www.sdlky.org/
https://ror.org/00zsjqa04,Light Industry Hangzhou Electromechanical Design Institute,,China,http://hmei.com.cn/
https://ror.org/005ysj118,Changzhou Vocational Institute of Light Industry,,China,http://www.czili.edu.cn/
https://ror.org/02y8m9y76,Beijing Institute of Water,no_lang_code: BIW,China,http://www.bjwateri.com/
https://ror.org/05k393r70,Hunan Energy Research Institute,,China,http://www.hnkxy.com/
https://ror.org/00wgtjd08,Guangdong Institute of Arts and Sciences,,China,http://www.gdwlxy.cn/
https://ror.org/01n4hda81,Shandong Huanneng Design Institute (China),,China,http://en.sdhuanneng.com/
https://ror.org/03xk2yz39,Shandong Institute of Commerce & Technology,,China,http://www.sict.edu.cn/
https://ror.org/057zxk877,Tianjin Aolian Special Steel Structure Installation Engineering (China),,China,http://www.tjaoliante.com/
https://ror.org/0158njk12,Shanxi Industrial Equipment Installation Group (Taiwan),,Taiwan,http://www.sxaz.com.cn/
https://ror.org/05acyge75,Shantou Light Industrial Machinery Factory (China),,China,http://www.stwmf.com/en/intro.aspx
https://ror.org/04q6c1q57,Shandong Academy of Pharmaceutical Sciences,,China,http://www.sdaps.cn/
https://ror.org/02tthqe19,Tianjin Institute of Advanced Technology,no_lang_code: TIAT,China,http://tiat.ac.cn/
https://ror.org/023t03t27,Shandong Ocean and Fisheries Department,,China,http://www.hssd.gov.cn/
https://ror.org/05y7veh17,Shanxi Transportation Research Institute,,China,http://www.sxjkyjt.com/
https://ror.org/0014vc978,Shanxi Provincial Traffic Planning Survey and Design Institute,,China,http://www.sxjtsj.com.cn/
https://ror.org/010ryc044,Tianjin Research Institute of Electric Science (China),,China,http://en.tried.com.cn/
https://ror.org/01pjqz574,Zibo Qixiang Petrochemical Industry Group (China),,China,http://www.qxgm.com/abouten/id/1.html
https://ror.org/00xgj2b15,Tianjin Food Group (China),,China,http://www.tjspjt.com/index.aspx
https://ror.org/02t8wny28,Tianjin Ganghang Installation Engineering (China),,China,http://www.tjghaz.cn/
https://ror.org/04nk2tb51,Shandong Special Equipment Inspection Institute,,China,http://www.sei.sd.cn/
https://ror.org/016k9q072,Shandong Academy of Textile Science (China),,China,http://www.sdsfky.com/cn/index.html
https://ror.org/028kjem67,Solar Energy Research Institute of Sun Yat-sen University,,China,https://rhclin8791.solarbe.com/
https://ror.org/01tbkq861,"Tianjin Geothermal Exploration, Development and Design Institute (China)",,China,http://www.geothermal.cn/
https://ror.org/00rxcx675,Tianjin Heat Treatment Research Institute,,China,http://www.tjrys.com/
https://ror.org/05fbfky85,Sichuan Dongpo China Kimchi Industrial Technology Research Institute,,China,http://www.paocaiyuan.org/
https://ror.org/03pydxa09,Tianjin Institute of Metrological Supervision Testing,,China,http://www.tjjl.ac.cn/indexEn.action
https://ror.org/02zk30t14,Wolong Electric Group Hangzhou Research Institute (China),,China,http://www.wolong.com.cn/yjy/en/index.htm
https://ror.org/01mdgds23,Sichuan Machinery Research and Design Institute,,China,http://www.ccjys.com/
https://ror.org/042h3jc15,Suzhou Electronic Products Inspection,no_lang_code: CJSETI,China,http://www.cjseti.org/
https://ror.org/00r2js569,Golden Concord Group (China),no_lang_code: GCL,China,http://en.gcl-power.com/
https://ror.org/04h9hnm31,Tianjin Metallurgical Vocational Technical College,,China,http://www.tjmvti.cn/
https://ror.org/05tm3n275,ARTS Group (China),,China,http://www.sipdri.com/e/action/ListInfo/?classid=49
https://ror.org/05xwtrp65,Suzhou Industrial Park Institute of Services Outsourcing,no_lang_code: SISO,China,http://eng.siso.edu.cn/
https://ror.org/02dw6dx51,Sinograin (China),,China,http://www.sinograin.com.cn/
https://ror.org/01c8w8x70,Tianjin North Garden Ecological Environmental Engineering Research Institute,,China,http://www.nstkx.com/main.asp
https://ror.org/0305q1250,Wuhan Modern Urban Agriculture Planning and Design Institute,,China,http://www.uapdi.cn/home.html
https://ror.org/05krfyb07,MEMS RIGHT (China),,China,http://en.memsright.cn/
https://ror.org/00ycq1k13,Wuhan Municipal Engineering Design & Research Institute,,China,http://www.whmedri.com.cn/
https://ror.org/02gdweq07,Suzhou Institute of Trade & Commerce,no_lang_code: SITC,China,http://www.szjm.edu.cn
https://ror.org/057ngkn52,Xianyang Research and Design Institute of Ceramics (China),,China,http://www.xytcy.com/en_index.asp
https://ror.org/03ywvs716,Suzhou Polytechnic Institute of Agriculture,no_lang_code: SPIA,China,http://www.szai.com/
https://ror.org/00a9kc733,Tianjin Rubber Industry Institute (China),,China,http://www.ritc.cn/
https://ror.org/02mcdae06,Wuhan Ship Development & Design Institute,no_lang_code: WSDDI,China,http://www.wsddi.com.cn/
https://ror.org/04m2bcn74,System Equipment (China),,China,http://www.cev28.com/en/
https://ror.org/025mpfp07,Tianjin Special Equipment Supervision and Inspection Technology Research Institute,,China,http://www.tjsei.cn/
https://ror.org/01pmqys24,Tianjin Textile Machinery and Equipment Research Institute,,China,http://tjfqs.com/
https://ror.org/00swjtf68,Anhui Institute of Robotics Industrial Technology Research Institute,,China,http://www.ahpurobot.com/
https://ror.org/035mna818,Wuhan Academy of Agricultural Sciences,,China,http://www.wuhanagri.com/
https://ror.org/0087dde40,Taixing First Construction Group (China),,China,http://www.txyijian.com
https://ror.org/01f91hj24,Xinjiang Machinery Research Institute (China),,China,http://www.xjjxy.com.cn/
https://ror.org/049w4dp92,Wuhu Hit Robot Technology Research Institute,,China,http://www.hitrobot.com.cn/
https://ror.org/05wd2ky28,Tianjin Academy for Intelligent Recognition Technologies,,China,http://www.tafirt.org
https://ror.org/00dy5pp48,Lanzhou Great Wall Electrical Corporation,no_lang_code: GWE,China,http://en.chinagwe.com/
https://ror.org/00xnkp952,Xinjiang Uygur Autonomous Region Institute Inspection of Special Equipment,,China,http://www.xjise.org.cn/
https://ror.org/022t97w40,Guomao Engineering Design Institute,no_lang_code: GEDI,China,http://www.gmedi.cn/
https://ror.org/008qws759,Xinjiang Uygur Autonomous Region Product Quality Supervision and Inspection Institute,no_lang_code: XZJY,China,http://www.xjzjy.cn/
https://ror.org/00jma7w30,Wuxi Dongfang Environmental Engineering Design Institute,,China,http://www.dfhj.cn/
https://ror.org/00s011v85,Coal Industry Taiyuan Design and Research Institute (China),,China,http://www.tysjyjy.com/
https://ror.org/03snx9z92,Wuxi Fuel Injection Equipment Research Institute,,China,http://www.wfieri.com/sHtml/index.html
https://ror.org/0475cs869,Wuxi Industrial Equipment Installation (China),,China,http://www.wxaz.net/en/
https://ror.org/05qf0w940,Tongling Nonferrous Metals Group Holding (China),no_lang_code: TNMG,China,http://www.tnmg.com.cn/index_E.aspx
https://ror.org/04rp1yr92,Yancheng Vocational Institute of Industry Technology,,China,http://www.yctei.cn/
https://ror.org/02d0fkx94,Taiyuan Institute of Technology,,China,http://www.tit.edu.cn/
https://ror.org/00hc2b418,Wuxi Pneumatic Technology Research Institute,,China,http://m.pneumatics.cn/wap/?msv=1
https://ror.org/043kg1637,Chambroad Chemical Industry Research Institute (China),,China,http://www.jingbotech.com/
https://ror.org/0009f0p28,Wuxi Municipal Product Quality Supervision and Inspection Institute,,China,http://www.wxzjs.com/
https://ror.org/04mf01f43,Wanda Group (China),,China,http://www.wanda-group.com/
https://ror.org/04yq0fn97,Yueyang Changling Equipment Research Institute (China),no_lang_code: CLSY,China,http://www.clsbs.com/
https://ror.org/03mbt7q53,Wuxi Wind Power Design and Research Institute,,China,http://www.cwpi.cn/
https://ror.org/02z4pnd66,Zhejiang Modern Chinese Medicine and Natural Medicine Research Institute (China),,China,http://hangzhou054708.555b2b.com/
https://ror.org/00jzxnz73,The Third Institute of the Ministry of Public Security,,China,http://hr.trimps.ac.cn/
https://ror.org/00f89ms08,Zhejiang Province Institute of Architectural Design and Research,no_lang_code: ZIAD,China,http://en.ziad.cn/
https://ror.org/04zh2hd39,Yunnan Investment Group (China),,China,http://www.cnyig.com/
https://ror.org/011cs1z84,"Zhejiang Provincial Institute of Communications Planning,Design & Research",no_lang_code: ZJIC,China,http://www.zjic.com/
https://ror.org/04y76yy92,Zheng yan Seed (China),,China,http://www.zhengyanseed.com/en/
https://ror.org/02vnfe476,Zhe jiang Research Institute of Traditional Chinese Medicine (China),,China,http://www.zjitcm.com/
https://ror.org/01dt3rt55,Wuzhou Food and Drug Administration,,China,http://www.gxwzfda.gov.cn/
https://ror.org/03bw4fh67,Zhejiang Seahead Ship Design And Research Institute (China),,China,http://www.seahead.com.cn/en/index.asp
https://ror.org/053zgay46,Zhejiang Institute of Modern Textile Industry,no_lang_code: ZIT,China,http://www.zit.zj.cn/html/18/index/index.shtml
https://ror.org/05f399j69,Zhejiang Metallurgical Research Institute,,China,http://www.pgmcatalyst.com/en/index.asp
https://ror.org/03aqaa732,Yunnan Machinery Research and Design Institute,no_lang_code: YMRD,China,http://www.ynjxyjy.cn/
https://ror.org/03k52at40,Academy of Philosophy,,South Korea,http://www.acaphilo.or.kr/xe/index.php
https://ror.org/05ynh7w25,ZheJiang East Crystal Electronic (China),no_lang_code: ECEC,China,http://www.ecec.com.cn/english/
https://ror.org/026w3f849,Jiangsu Yonggang Group (China),,China,http://www.yong-gang.com/portal/
https://ror.org/05xh4v485,Korean Political Science Association,no_lang_code: KPSA,South Korea,http://kpsa.or.kr/modules/doc/index.php?doc=intro
https://ror.org/04e5z5943,Tasan Cultural Foundation,,South Korea,http://tasan.or.kr/en/index_en.asp
https://ror.org/019w5wj36,Airrane (South Korea),,South Korea,http://www.airrane.com/?r=en
https://ror.org/03v27je35,Cellumed (South Korea),,South Korea,http://www.cellumed.co.kr/
https://ror.org/00k872414,Korean Association for Radiation Application,no_lang_code: KARA,South Korea,http://koara.or.kr/
https://ror.org/024xby240,Airport Facilities Management (South Korea),,South Korea,http://www.airfs.co.kr/
https://ror.org/02y0st784,The Korean Archeological Society,,South Korea,https://www.kras.or.kr:6033/english/eng_index.php
https://ror.org/01j2rpy06,Ajou Motor College,,South Korea,http://www.motor.ac.kr/eng/CmsHome/MainDefault.aspx
https://ror.org/022ypyz07,Chungang Industry (South Korea),,South Korea,http://www.jahw.co.kr/index_eng/
https://ror.org/04q586p77,Choonhae College of Health Sciences,,South Korea,http://eng.ch.ac.kr/
https://ror.org/02epwnv39,ILJIN Group (South Korea),,South Korea,https://www.iljin.co.kr/eng/main.asp
https://ror.org/03dyavz10,Institute for National Security Strategy,no_lang_code: INSS,South Korea,http://www.inss.re.kr/eng/index.htm
https://ror.org/04pwwk213,HIC (South Korea),,South Korea,http://www.hicfibers.com/en/php/
https://ror.org/05fgdse54,Korea Association for Nondestructive Testing,no_lang_code: KANDT,South Korea,https://www.kandt.or.kr/main/main.php
https://ror.org/05gq6gs51,Korean Association for Radiation Protection,no_lang_code: KARP,South Korea,http://www.karp.or.kr/en/
https://ror.org/00zbas770,Art History Association Of Korea,,South Korea,http://korea-art.or.kr/
https://ror.org/01m64ks43,The Association of East Asian Ancient Studies,,South Korea,http://www.dongasia.co.kr/
https://ror.org/04z9hzj86,Jeil Pharmaceutical (South Korea),,South Korea,https://www.jeilpharm.co.kr/eng/
https://ror.org/0111fqb28,Korea Management Association,no_lang_code: KMA,South Korea,http://www.kma.or.kr/main.do
https://ror.org/01prjex52,Andong Science University,,South Korea,http://www.asc.ac.kr/asc/index.do
https://ror.org/01g4vtd10,Keimyung College University,,South Korea,http://www.kmcu.ac.kr/english/main/
https://ror.org/02h812s98,Korea Social Science Research Council,no_lang_code: KOSSREC,South Korea,http://www.kossrec.org/
https://ror.org/00ydadx21,Cheonan Yonam College,,South Korea,http://eng.yonam.ac.kr/mbshome/mbs/eng/index.do
https://ror.org/04h1h5j74,NDT Engineering & Aerospace (South Korea),,South Korea,http://ndteng.co.kr/eng/index.htm
https://ror.org/04vw91v95,Cheongam College,,South Korea,http://www.scjc.ac.kr/eng/index.jsp
https://ror.org/026afmr97,Korean Comparative Education Society,no_lang_code: KCES,South Korea,http://www.kces1968.org
https://ror.org/00mmnvh11,Asia Pacific Satellite (South Korea),no_lang_code: APSI,South Korea,http://apsi.co.kr/eng/
https://ror.org/04xskva03,Maekyung Institute for Safety and Environment,,South Korea,http://www.mkshe.co.kr/
https://ror.org/02d4zgx43,AP Systems (South Korea),,South Korea,http://www.apsystems.co.kr/eng/index.asp
